data,setor,latitude,longitude,media_diaria
2022-06-17,355030874000173,-23.48862,-46.451515,18.47881794729654
2022-06-17,355030874000175,-23.488465,-46.449107,18.280785543638753
2022-06-17,355030874000177,-23.489589,-46.452267,18.57490152527146
2022-06-17,355030874000146,-23.488686,-46.446473,18.280785543638753
2022-06-17,355030874000147,-23.488453,-46.445619,18.280785543638753
2022-06-17,355030874000148,-23.488088,-46.447047,18.280785543638753
2022-06-17,355030874000174,-23.487689,-46.449774,18.47881794729654
2022-06-17,355030874000186,-23.488829,-46.444497,18.280785543638753
2022-06-18,355030874000128,-23.490073,-46.448788,15.989378962511855
2022-06-18,355030874000129,-23.489588,-46.446908,15.989378962511855
2022-06-18,355030874000130,-23.489589,-46.445558,15.989378962511855
2022-06-18,355030874000141,-23.489409,-46.446869,15.989378962511855
2022-06-18,355030874000167,-23.489014,-46.448352,15.989378962511855
2022-06-18,355030874000176,-23.490741,-46.451299,15.980692913555277
2022-06-18,355030874000185,-23.48972,-46.444727,15.989378962511855
2022-06-18,355030874000168,-23.489018,-46.449844,15.988354636127564
2022-06-18,355030874000169,-23.489704,-46.450225,15.980692913555277
2022-06-18,355030874000173,-23.48862,-46.451515,15.988354636127564
2022-06-18,355030874000175,-23.488465,-46.449107,15.989378962511855
2022-06-18,355030874000177,-23.489589,-46.452267,15.980692913555277
2022-06-18,355030874000146,-23.488686,-46.446473,15.989378962511855
2022-06-18,355030874000147,-23.488453,-46.445619,15.989378962511855
2022-06-18,355030874000148,-23.488088,-46.447047,15.989378962511855
2022-06-18,355030874000174,-23.487689,-46.449774,15.988354636127564
2022-06-18,355030874000186,-23.488829,-46.444497,15.989378962511855
2022-06-19,355030874000128,-23.490073,-46.448788,14.226440282683507
2022-06-19,355030874000129,-23.489588,-46.446908,14.226440282683507
2022-06-19,355030874000130,-23.489589,-46.445558,14.226440282683507
2022-06-19,355030874000141,-23.489409,-46.446869,14.226440282683507
2022-06-19,355030874000167,-23.489014,-46.448352,14.226440282683507
2022-06-19,355030874000176,-23.490741,-46.451299,14.475981655401203
2022-06-19,355030874000185,-23.48972,-46.444727,14.226440282683507
2022-06-19,355030874000168,-23.489018,-46.449844,14.431046249877047
2022-06-19,355030874000169,-23.489704,-46.450225,14.475981655401203
2022-06-19,355030874000173,-23.48862,-46.451515,14.431046249877047
2022-06-19,355030874000175,-23.488465,-46.449107,14.226440282683507
2022-06-19,355030874000177,-23.489589,-46.452267,14.475981655401203
2022-06-19,355030874000146,-23.488686,-46.446473,14.226440282683507
2022-06-19,355030874000147,-23.488453,-46.445619,14.226440282683507
2022-06-19,355030874000148,-23.488088,-46.447047,14.226440282683507
2022-06-19,355030874000174,-23.487689,-46.449774,14.431046249877047
2022-06-19,355030874000186,-23.488829,-46.444497,14.226440282683507
2022-06-20,355030874000128,-23.490073,-46.448788,16.04419531288555
2022-06-20,355030874000129,-23.489588,-46.446908,16.04419531288555
2022-06-20,355030874000130,-23.489589,-46.445558,16.04419531288555
2022-06-20,355030874000141,-23.489409,-46.446869,16.04419531288555
2022-06-20,355030874000167,-23.489014,-46.448352,16.04419531288555
2022-06-20,355030874000176,-23.490741,-46.451299,16.086877643808453
2022-06-20,355030874000185,-23.48972,-46.444727,16.04419531288555
2022-06-20,355030874000168,-23.489018,-46.449844,16.039585858971666
2022-06-20,355030874000169,-23.489704,-46.450225,16.086877643808453
2022-06-20,355030874000173,-23.48862,-46.451515,16.039585858971666
2022-06-20,355030874000175,-23.488465,-46.449107,16.04419531288555
2022-06-20,355030874000177,-23.489589,-46.452267,16.086877643808453
2022-06-20,355030874000146,-23.488686,-46.446473,16.04419531288555
2022-06-20,355030874000147,-23.488453,-46.445619,16.04419531288555
2022-06-20,355030874000148,-23.488088,-46.447047,16.04419531288555
2022-06-20,355030874000174,-23.487689,-46.449774,16.039585858971666
2022-06-20,355030874000186,-23.488829,-46.444497,16.04419531288555
2022-06-21,355030874000128,-23.490073,-46.448788,18.06560218892336
2022-06-21,355030874000129,-23.489588,-46.446908,18.06560218892336
2022-06-21,355030874000130,-23.489589,-46.445558,18.06560218892336
2022-06-21,355030874000141,-23.489409,-46.446869,18.06560218892336
2022-06-21,355030874000167,-23.489014,-46.448352,18.06560218892336
2022-06-21,355030874000176,-23.490741,-46.451299,18.123123518217717
2022-06-21,355030874000185,-23.48972,-46.444727,18.06560218892336
2022-06-21,355030874000168,-23.489018,-46.449844,18.060214494519414
2022-06-21,355030874000169,-23.489704,-46.450225,18.123123518217717
2022-06-21,355030874000173,-23.48862,-46.451515,18.060214494519414
2022-06-21,355030874000175,-23.488465,-46.449107,18.06560218892336
2022-06-21,355030874000177,-23.489589,-46.452267,18.123123518217717
2022-06-21,355030874000146,-23.488686,-46.446473,18.06560218892336
2022-06-21,355030874000147,-23.488453,-46.445619,18.06560218892336
2022-06-21,355030874000148,-23.488088,-46.447047,18.06560218892336
2022-06-21,355030874000174,-23.487689,-46.449774,18.060214494519414
2022-06-21,355030874000186,-23.488829,-46.444497,18.06560218892336
2022-06-22,355030874000128,-23.490073,-46.448788,20.14960436220321
2022-06-22,355030874000129,-23.489588,-46.446908,20.14960436220321
2022-06-22,355030874000130,-23.489589,-46.445558,20.14960436220321
2022-06-22,355030874000141,-23.489409,-46.446869,20.14960436220321
2022-06-22,355030874000167,-23.489014,-46.448352,20.14960436220321
2022-06-22,355030874000176,-23.490741,-46.451299,20.317470251469043
2022-06-22,355030874000185,-23.48972,-46.444727,20.14960436220321
2022-06-22,355030874000168,-23.489018,-46.449844,20.36263140908831
2022-06-22,355030874000169,-23.489704,-46.450225,20.317470251469043
2022-06-22,355030874000173,-23.48862,-46.451515,20.36263140908831
2022-06-22,355030874000175,-23.488465,-46.449107,20.14960436220321
2022-06-22,355030874000177,-23.489589,-46.452267,20.317470251469043
2022-06-22,355030874000146,-23.488686,-46.446473,20.14960436220321
2022-06-22,355030874000147,-23.488453,-46.445619,20.14960436220321
2022-06-22,355030874000148,-23.488088,-46.447047,20.14960436220321
2022-06-22,355030874000174,-23.487689,-46.449774,20.36263140908831
2022-06-22,355030874000186,-23.488829,-46.444497,20.14960436220321
2022-06-23,355030874000128,-23.490073,-46.448788,20.262793267398536
2022-06-23,355030874000129,-23.489588,-46.446908,20.262793267398536
2022-06-23,355030874000130,-23.489589,-46.445558,20.262793267398536
2022-06-23,355030874000141,-23.489409,-46.446869,20.262793267398536
2022-06-23,355030874000167,-23.489014,-46.448352,20.262793267398536
2022-06-23,355030874000176,-23.490741,-46.451299,20.552914386226256
2022-06-23,355030874000185,-23.48972,-46.444727,20.262793267398536
2022-06-23,355030874000168,-23.489018,-46.449844,20.467672233452415
2022-06-23,355030874000169,-23.489704,-46.450225,20.552914386226256
2022-06-23,355030874000173,-23.48862,-46.451515,20.467672233452415
2022-06-23,355030874000175,-23.488465,-46.449107,20.262793267398536
2022-06-23,355030874000177,-23.489589,-46.452267,20.552914386226256
2022-06-23,355030874000146,-23.488686,-46.446473,20.262793267398536
2022-06-23,355030874000147,-23.488453,-46.445619,20.262793267398536
2022-06-23,355030874000148,-23.488088,-46.447047,20.262793267398536
2022-06-23,355030874000174,-23.487689,-46.449774,20.467672233452415
2022-06-23,355030874000186,-23.488829,-46.444497,20.262793267398536
2022-06-24,355030874000128,-23.490073,-46.448788,19.393179365154563
2022-06-24,355030874000129,-23.489588,-46.446908,19.393179365154563
2022-06-24,355030874000130,-23.489589,-46.445558,19.393179365154563
2022-06-24,355030874000141,-23.489409,-46.446869,19.393179365154563
2022-06-24,355030874000167,-23.489014,-46.448352,19.393179365154563
2022-06-24,355030874000176,-23.490741,-46.451299,19.80324805435176
2022-06-24,355030874000185,-23.48972,-46.444727,19.393179365154563
2022-06-24,355030874000168,-23.489018,-46.449844,19.579697094785118
2022-06-24,355030874000169,-23.489704,-46.450225,19.80324805435176
2022-06-24,355030874000173,-23.48862,-46.451515,19.579697094785118
2022-06-24,355030874000175,-23.488465,-46.449107,19.393179365154563
2022-06-24,355030874000177,-23.489589,-46.452267,19.80324805435176
2022-06-24,355030874000146,-23.488686,-46.446473,19.393179365154563
2022-06-24,355030874000147,-23.488453,-46.445619,19.393179365154563
2022-06-24,355030874000148,-23.488088,-46.447047,19.393179365154563
2022-06-24,355030874000174,-23.487689,-46.449774,19.579697094785118
